id,empleado_id,trabajo_id,is_encargado,created_at,updated_at
3063,4,865,1,2024-01-03 13:25:00,2024-01-05 10:25:00
3064,3,866,0,2023-12-31 20:11:00,2024-01-01 16:11:00
3065,9,866,1,2023-12-31 20:11:00,2024-01-01 16:11:00
3066,4,866,0,2023-12-31 20:11:00,2024-01-01 16:11:00
3067,8,867,0,2024-01-02 11:59:00,2024-01-02 21:59:00
3068,5,867,1,2024-01-02 11:59:00,2024-01-02 21:59:00
3069,1,867,0,2024-01-02 11:59:00,2024-01-02 21:59:00
3070,2,867,0,2024-01-02 11:59:00,2024-01-02 21:59:00
3071,9,868,0,2024-01-06 21:37:00,2024-01-09 08:37:00
3072,0,868,0,2024-01-06 21:37:00,2024-01-09 08:37:00
3073,8,868,0,2024-01-06 21:37:00,2024-01-09 08:37:00
3074,7,868,0,2024-01-06 21:37:00,2024-01-09 08:37:00
3075,1,868,1,2024-01-06 21:37:00,2024-01-09 08:37:00
3076,2,869,1,2024-01-01 23:24:00,2024-01-02 03:24:00
3077,5,869,0,2024-01-01 23:24:00,2024-01-02 03:24:00
3078,1,870,1,2023-12-31 21:11:00,2024-01-02 02:11:00
3079,2,870,0,2023-12-31 21:11:00,2024-01-02 02:11:00
3080,3,870,0,2023-12-31 21:11:00,2024-01-02 02:11:00
3081,5,870,0,2023-12-31 21:11:00,2024-01-02 02:11:00
3082,6,870,0,2023-12-31 21:11:00,2024-01-02 02:11:00
3083,5,871,0,2024-01-05 11:10:00,2024-01-06 16:10:00
3084,7,871,1,2024-01-05 11:10:00,2024-01-06 16:10:00
3085,7,872,0,2024-01-01 13:43:00,2024-01-04 08:43:00
3086,2,872,1,2024-01-01 13:43:00,2024-01-04 08:43:00
3087,3,872,0,2024-01-01 13:43:00,2024-01-04 08:43:00
3088,1,872,0,2024-01-01 13:43:00,2024-01-04 08:43:00
3089,6,873,0,2024-01-07 00:16:00,2024-01-07 13:16:00
3090,1,873,1,2024-01-07 00:16:00,2024-01-07 13:16:00
3091,8,874,1,2024-01-01 19:09:00,2024-01-02 20:09:00
3092,9,874,0,2024-01-01 19:09:00,2024-01-02 20:09:00
3093,1,874,0,2024-01-01 19:09:00,2024-01-02 20:09:00
3094,3,875,1,2024-01-06 23:17:00,2024-01-09 09:17:00
3095,2,875,0,2024-01-06 23:17:00,2024-01-09 09:17:00
3096,1,875,0,2024-01-06 23:17:00,2024-01-09 09:17:00
3097,0,876,0,2023-12-31 10:27:00,2023-12-31 17:27:00
3098,5,876,1,2023-12-31 10:27:00,2023-12-31 17:27:00
3099,7,876,0,2023-12-31 10:27:00,2023-12-31 17:27:00
3100,2,876,0,2023-12-31 10:27:00,2023-12-31 17:27:00
3101,7,877,0,2024-01-03 01:05:00,2024-01-04 10:05:00
3102,0,877,0,2024-01-03 01:05:00,2024-01-04 10:05:00
3103,6,877,1,2024-01-03 01:05:00,2024-01-04 10:05:00
3104,2,877,0,2024-01-03 01:05:00,2024-01-04 10:05:00
3105,3,878,0,2024-01-03 03:27:00,2024-01-05 07:27:00
3106,6,878,1,2024-01-03 03:27:00,2024-01-05 07:27:00
3107,4,878,0,2024-01-03 03:27:00,2024-01-05 07:27:00
3108,2,878,0,2024-01-03 03:27:00,2024-01-05 07:27:00
3109,7,878,0,2024-01-03 03:27:00,2024-01-05 07:27:00
3110,5,879,0,2024-01-01 20:11:00,2024-01-04 01:11:00
3111,9,879,1,2024-01-01 20:11:00,2024-01-04 01:11:00
3112,7,879,0,2024-01-01 20:11:00,2024-01-04 01:11:00
3113,1,880,1,2024-01-12 21:39:00,2024-01-15 14:39:00
3114,5,880,0,2024-01-12 21:39:00,2024-01-15 14:39:00
3115,4,881,0,2024-01-09 08:31:00,2024-01-11 20:31:00
3116,3,881,0,2024-01-09 08:31:00,2024-01-11 20:31:00
3117,6,881,1,2024-01-09 08:31:00,2024-01-11 20:31:00
3118,0,881,0,2024-01-09 08:31:00,2024-01-11 20:31:00
3119,1,882,0,2024-01-12 12:20:00,2024-01-14 03:20:00
3120,7,882,0,2024-01-12 12:20:00,2024-01-14 03:20:00
3121,9,882,1,2024-01-12 12:20:00,2024-01-14 03:20:00
3122,2,882,0,2024-01-12 12:20:00,2024-01-14 03:20:00
3123,7,883,0,2024-01-10 21:03:00,2024-01-13 19:03:00
3124,9,883,1,2024-01-10 21:03:00,2024-01-13 19:03:00
3125,0,883,0,2024-01-10 21:03:00,2024-01-13 19:03:00
3126,5,883,0,2024-01-10 21:03:00,2024-01-13 19:03:00
3127,6,883,0,2024-01-10 21:03:00,2024-01-13 19:03:00
3128,2,884,0,2024-01-07 22:01:00,2024-01-08 19:01:00
3129,4,884,1,2024-01-07 22:01:00,2024-01-08 19:01:00
3130,1,884,0,2024-01-07 22:01:00,2024-01-08 19:01:00
3131,6,884,0,2024-01-07 22:01:00,2024-01-08 19:01:00
3132,9,885,1,2024-01-12 23:14:00,2024-01-13 00:14:00
3133,4,885,0,2024-01-12 23:14:00,2024-01-13 00:14:00
3134,2,886,1,2024-01-08 09:31:00,2024-01-11 04:31:00
3135,5,886,0,2024-01-08 09:31:00,2024-01-11 04:31:00
3136,0,887,0,2024-01-07 17:46:00,2024-01-08 15:46:00
3137,7,887,1,2024-01-07 17:46:00,2024-01-08 15:46:00
3138,5,887,0,2024-01-07 17:46:00,2024-01-08 15:46:00
3139,8,888,1,2024-01-10 20:46:00,2024-01-12 14:46:00
3140,6,888,0,2024-01-10 20:46:00,2024-01-12 14:46:00
3141,6,889,0,2024-01-07 17:30:00,2024-01-07 18:30:00
3142,2,889,0,2024-01-07 17:30:00,2024-01-07 18:30:00
3143,9,889,1,2024-01-07 17:30:00,2024-01-07 18:30:00
3144,7,890,1,2024-01-09 10:37:00,2024-01-11 21:37:00
3145,3,890,0,2024-01-09 10:37:00,2024-01-11 21:37:00
3146,2,890,0,2024-01-09 10:37:00,2024-01-11 21:37:00
3147,4,891,0,2024-01-10 18:36:00,2024-01-13 13:36:00
3148,0,891,1,2024-01-10 18:36:00,2024-01-13 13:36:00
3149,9,891,0,2024-01-10 18:36:00,2024-01-13 13:36:00
3150,1,891,0,2024-01-10 18:36:00,2024-01-13 13:36:00
3151,6,891,0,2024-01-10 18:36:00,2024-01-13 13:36:00
3152,5,892,0,2024-01-10 08:07:00,2024-01-12 06:07:00
3153,4,892,0,2024-01-10 08:07:00,2024-01-12 06:07:00
3154,2,892,0,2024-01-10 08:07:00,2024-01-12 06:07:00
3155,9,892,1,2024-01-10 08:07:00,2024-01-12 06:07:00
3156,0,893,0,2024-01-12 14:52:00,2024-01-13 08:52:00
3157,9,893,0,2024-01-12 14:52:00,2024-01-13 08:52:00
3158,5,893,1,2024-01-12 14:52:00,2024-01-13 08:52:00
3159,2,893,0,2024-01-12 14:52:00,2024-01-13 08:52:00
3160,3,893,0,2024-01-12 14:52:00,2024-01-13 08:52:00
3161,2,894,0,2024-01-11 09:45:00,2024-01-12 06:45:00
3162,5,894,1,2024-01-11 09:45:00,2024-01-12 06:45:00
3163,8,895,1,2024-01-11 05:25:00,2024-01-13 04:25:00
3164,1,895,0,2024-01-11 05:25:00,2024-01-13 04:25:00
3165,5,896,0,2024-01-14 08:29:00,2024-01-14 09:29:00
3166,9,896,0,2024-01-14 08:29:00,2024-01-14 09:29:00
3167,0,896,1,2024-01-14 08:29:00,2024-01-14 09:29:00
3168,9,897,0,2024-01-17 06:44:00,2024-01-20 06:44:00
3169,8,897,1,2024-01-17 06:44:00,2024-01-20 06:44:00
3170,9,898,0,2024-01-14 09:04:00,2024-01-16 00:04:00
3171,6,898,0,2024-01-14 09:04:00,2024-01-16 00:04:00
3172,4,898,1,2024-01-14 09:04:00,2024-01-16 00:04:00
3173,7,898,0,2024-01-14 09:04:00,2024-01-16 00:04:00
3174,8,899,0,2024-01-18 21:09:00,2024-01-19 01:09:00
3175,3,899,1,2024-01-18 21:09:00,2024-01-19 01:09:00
3176,5,899,0,2024-01-18 21:09:00,2024-01-19 01:09:00
3177,6,899,0,2024-01-18 21:09:00,2024-01-19 01:09:00
3178,4,899,0,2024-01-18 21:09:00,2024-01-19 01:09:00
3179,7,900,1,2024-01-20 17:45:00,2024-01-22 03:45:00
3180,5,900,0,2024-01-20 17:45:00,2024-01-22 03:45:00
3181,8,900,0,2024-01-20 17:45:00,2024-01-22 03:45:00
3182,2,900,0,2024-01-20 17:45:00,2024-01-22 03:45:00
3183,0,900,0,2024-01-20 17:45:00,2024-01-22 03:45:00
3184,5,901,0,2024-01-15 19:13:00,2024-01-16 01:13:00
3185,3,901,0,2024-01-15 19:13:00,2024-01-16 01:13:00
3186,1,901,1,2024-01-15 19:13:00,2024-01-16 01:13:00
3187,4,901,0,2024-01-15 19:13:00,2024-01-16 01:13:00
3188,0,902,1,2024-01-14 19:06:00,2024-01-15 22:06:00
3189,4,902,0,2024-01-14 19:06:00,2024-01-15 22:06:00
3190,8,903,0,2024-01-16 02:13:00,2024-01-19 01:13:00
3191,6,903,1,2024-01-16 02:13:00,2024-01-19 01:13:00
3192,4,903,0,2024-01-16 02:13:00,2024-01-19 01:13:00
3193,7,903,0,2024-01-16 02:13:00,2024-01-19 01:13:00
3194,5,903,0,2024-01-16 02:13:00,2024-01-19 01:13:00
3195,0,904,1,2024-01-17 04:14:00,2024-01-20 03:14:00
3196,1,904,0,2024-01-17 04:14:00,2024-01-20 03:14:00
3197,5,904,0,2024-01-17 04:14:00,2024-01-20 03:14:00
3198,0,905,1,2024-01-26 10:24:00,2024-01-26 15:24:00
3199,9,905,0,2024-01-26 10:24:00,2024-01-26 15:24:00
3200,3,906,1,2024-01-28 00:45:00,2024-01-29 03:45:00
3201,7,906,0,2024-01-28 00:45:00,2024-01-29 03:45:00
3202,0,906,0,2024-01-28 00:45:00,2024-01-29 03:45:00
3203,2,907,1,2024-01-21 17:03:00,2024-01-24 03:03:00
3204,0,907,0,2024-01-21 17:03:00,2024-01-24 03:03:00
3205,7,908,0,2024-01-22 23:29:00,2024-01-25 04:29:00
3206,2,908,1,2024-01-22 23:29:00,2024-01-25 04:29:00
3207,8,908,0,2024-01-22 23:29:00,2024-01-25 04:29:00
3208,6,908,0,2024-01-22 23:29:00,2024-01-25 04:29:00
3209,5,908,0,2024-01-22 23:29:00,2024-01-25 04:29:00
3210,1,909,0,2024-01-27 08:00:00,2024-01-28 22:00:00
3211,6,909,0,2024-01-27 08:00:00,2024-01-28 22:00:00
3212,2,909,0,2024-01-27 08:00:00,2024-01-28 22:00:00
3213,4,909,1,2024-01-27 08:00:00,2024-01-28 22:00:00
3214,9,910,1,2024-01-23 22:13:00,2024-01-25 20:13:00
3215,5,910,0,2024-01-23 22:13:00,2024-01-25 20:13:00
3216,7,911,0,2024-01-27 21:52:00,2024-01-29 09:52:00
3217,1,911,0,2024-01-27 21:52:00,2024-01-29 09:52:00
3218,8,911,0,2024-01-27 21:52:00,2024-01-29 09:52:00
3219,3,911,1,2024-01-27 21:52:00,2024-01-29 09:52:00
3220,0,912,0,2024-01-24 06:37:00,2024-01-24 11:37:00
3221,8,912,1,2024-01-24 06:37:00,2024-01-24 11:37:00
3222,4,913,0,2024-01-25 00:19:00,2024-01-26 08:19:00
3223,5,913,0,2024-01-25 00:19:00,2024-01-26 08:19:00
3224,9,913,1,2024-01-25 00:19:00,2024-01-26 08:19:00
3225,4,914,1,2024-01-21 22:12:00,2024-01-22 16:12:00
3226,5,914,0,2024-01-21 22:12:00,2024-01-22 16:12:00
3227,3,915,0,2024-01-27 02:06:00,2024-01-29 20:06:00
3228,5,915,0,2024-01-27 02:06:00,2024-01-29 20:06:00
3229,9,915,0,2024-01-27 02:06:00,2024-01-29 20:06:00
3230,1,915,0,2024-01-27 02:06:00,2024-01-29 20:06:00
3231,6,915,1,2024-01-27 02:06:00,2024-01-29 20:06:00
3232,7,916,0,2024-01-30 20:28:00,2024-02-01 01:28:00
3233,9,916,1,2024-01-30 20:28:00,2024-02-01 01:28:00
3234,3,917,0,2024-01-29 10:27:00,2024-01-30 23:27:00
3235,0,917,1,2024-01-29 10:27:00,2024-01-30 23:27:00
3236,4,918,1,2024-02-02 23:58:00,2024-02-05 17:58:00
3237,9,918,0,2024-02-02 23:58:00,2024-02-05 17:58:00
3238,3,919,0,2024-01-31 00:41:00,2024-02-01 04:41:00
3239,4,919,0,2024-01-31 00:41:00,2024-02-01 04:41:00
3240,5,919,0,2024-01-31 00:41:00,2024-02-01 04:41:00
3241,6,919,0,2024-01-31 00:41:00,2024-02-01 04:41:00
3242,1,919,1,2024-01-31 00:41:00,2024-02-01 04:41:00
3243,9,920,0,2024-01-31 04:01:00,2024-01-31 19:01:00
3244,5,920,1,2024-01-31 04:01:00,2024-01-31 19:01:00
3245,2,920,0,2024-01-31 04:01:00,2024-01-31 19:01:00
3246,9,921,1,2024-01-31 14:26:00,2024-02-01 12:26:00
3247,6,921,0,2024-01-31 14:26:00,2024-02-01 12:26:00
3248,5,921,0,2024-01-31 14:26:00,2024-02-01 12:26:00
3249,5,922,1,2024-02-02 01:52:00,2024-02-03 17:52:00
3250,2,922,0,2024-02-02 01:52:00,2024-02-03 17:52:00
3251,0,923,0,2024-02-02 05:04:00,2024-02-05 01:04:00
3252,3,923,0,2024-02-02 05:04:00,2024-02-05 01:04:00
3253,9,923,1,2024-02-02 05:04:00,2024-02-05 01:04:00
3254,6,924,0,2024-02-02 05:45:00,2024-02-04 01:45:00
3255,8,924,1,2024-02-02 05:45:00,2024-02-04 01:45:00
3256,2,924,0,2024-02-02 05:45:00,2024-02-04 01:45:00
3257,7,924,0,2024-02-02 05:45:00,2024-02-04 01:45:00
3258,0,924,0,2024-02-02 05:45:00,2024-02-04 01:45:00
3259,6,925,0,2024-02-03 04:03:00,2024-02-04 11:03:00
3260,1,925,1,2024-02-03 04:03:00,2024-02-04 11:03:00
3261,2,925,0,2024-02-03 04:03:00,2024-02-04 11:03:00
3262,1,926,0,2024-02-04 00:58:00,2024-02-04 22:58:00
3263,5,926,1,2024-02-04 00:58:00,2024-02-04 22:58:00
3264,4,926,0,2024-02-04 00:58:00,2024-02-04 22:58:00
3265,2,926,0,2024-02-04 00:58:00,2024-02-04 22:58:00
3266,4,927,1,2024-01-29 00:20:00,2024-01-30 20:20:00
3267,7,927,0,2024-01-29 00:20:00,2024-01-30 20:20:00
3268,9,927,0,2024-01-29 00:20:00,2024-01-30 20:20:00
3269,3,927,0,2024-01-29 00:20:00,2024-01-30 20:20:00
3270,8,927,0,2024-01-29 00:20:00,2024-01-30 20:20:00
3271,4,928,0,2024-02-02 02:42:00,2024-02-02 03:42:00
3272,1,928,0,2024-02-02 02:42:00,2024-02-02 03:42:00
3273,0,928,1,2024-02-02 02:42:00,2024-02-02 03:42:00
3274,1,929,1,2024-02-04 03:10:00,2024-02-04 13:10:00
3275,8,929,0,2024-02-04 03:10:00,2024-02-04 13:10:00
3276,7,929,0,2024-02-04 03:10:00,2024-02-04 13:10:00
3277,5,930,1,2024-01-30 21:56:00,2024-01-31 00:56:00
3278,2,930,0,2024-01-30 21:56:00,2024-01-31 00:56:00
3279,9,930,0,2024-01-30 21:56:00,2024-01-31 00:56:00
3280,3,931,0,2024-02-01 09:30:00,2024-02-03 02:30:00
3281,2,931,0,2024-02-01 09:30:00,2024-02-03 02:30:00
3282,7,931,0,2024-02-01 09:30:00,2024-02-03 02:30:00
3283,4,931,1,2024-02-01 09:30:00,2024-02-03 02:30:00
3284,9,931,0,2024-02-01 09:30:00,2024-02-03 02:30:00
3285,5,932,0,2024-02-08 16:51:00,2024-02-10 22:51:00
3286,9,932,0,2024-02-08 16:51:00,2024-02-10 22:51:00
3287,2,932,0,2024-02-08 16:51:00,2024-02-10 22:51:00
3288,0,932,1,2024-02-08 16:51:00,2024-02-10 22:51:00
3289,8,932,0,2024-02-08 16:51:00,2024-02-10 22:51:00
3290,6,933,1,2024-02-10 05:34:00,2024-02-11 12:34:00
3291,8,933,0,2024-02-10 05:34:00,2024-02-11 12:34:00
3292,5,934,0,2024-02-09 20:14:00,2024-02-10 07:14:00
3293,0,934,0,2024-02-09 20:14:00,2024-02-10 07:14:00
3294,3,934,1,2024-02-09 20:14:00,2024-02-10 07:14:00
3295,1,935,0,2024-02-07 09:53:00,2024-02-09 02:53:00
3296,8,935,1,2024-02-07 09:53:00,2024-02-09 02:53:00
3297,2,935,0,2024-02-07 09:53:00,2024-02-09 02:53:00
3298,0,935,0,2024-02-07 09:53:00,2024-02-09 02:53:00
3299,7,935,0,2024-02-07 09:53:00,2024-02-09 02:53:00
3300,1,936,1,2024-02-10 11:34:00,2024-02-12 02:34:00
3301,3,936,0,2024-02-10 11:34:00,2024-02-12 02:34:00
3302,5,937,0,2024-02-04 15:47:00,2024-02-07 09:47:00
3303,3,937,1,2024-02-04 15:47:00,2024-02-07 09:47:00
3304,0,937,0,2024-02-04 15:47:00,2024-02-07 09:47:00
3305,7,938,0,2024-02-08 00:19:00,2024-02-09 19:19:00
3306,1,938,1,2024-02-08 00:19:00,2024-02-09 19:19:00
3307,4,939,0,2024-02-10 15:34:00,2024-02-13 13:34:00
3308,7,939,0,2024-02-10 15:34:00,2024-02-13 13:34:00
3309,6,939,0,2024-02-10 15:34:00,2024-02-13 13:34:00
3310,5,939,0,2024-02-10 15:34:00,2024-02-13 13:34:00
3311,0,939,1,2024-02-10 15:34:00,2024-02-13 13:34:00
3312,3,940,0,2024-02-07 06:49:00,2024-02-09 01:49:00
3313,1,940,1,2024-02-07 06:49:00,2024-02-09 01:49:00
3314,9,941,1,2024-02-06 00:28:00,2024-02-08 15:28:00
3315,3,941,0,2024-02-06 00:28:00,2024-02-08 15:28:00
3316,4,941,0,2024-02-06 00:28:00,2024-02-08 15:28:00
3317,5,941,0,2024-02-06 00:28:00,2024-02-08 15:28:00
3318,8,941,0,2024-02-06 00:28:00,2024-02-08 15:28:00
3319,9,942,1,2024-02-04 11:26:00,2024-02-07 07:26:00
3320,0,942,0,2024-02-04 11:26:00,2024-02-07 07:26:00
3321,4,942,0,2024-02-04 11:26:00,2024-02-07 07:26:00
3322,7,942,0,2024-02-04 11:26:00,2024-02-07 07:26:00
3323,6,943,1,2024-02-04 03:42:00,2024-02-04 18:42:00
3324,0,943,0,2024-02-04 03:42:00,2024-02-04 18:42:00
3325,8,943,0,2024-02-04 03:42:00,2024-02-04 18:42:00
3326,1,943,0,2024-02-04 03:42:00,2024-02-04 18:42:00
3327,9,943,0,2024-02-04 03:42:00,2024-02-04 18:42:00
3328,1,944,0,2024-02-10 19:38:00,2024-02-12 21:38:00
3329,4,944,0,2024-02-10 19:38:00,2024-02-12 21:38:00
3330,3,944,0,2024-02-10 19:38:00,2024-02-12 21:38:00
3331,6,944,0,2024-02-10 19:38:00,2024-02-12 21:38:00
3332,0,944,1,2024-02-10 19:38:00,2024-02-12 21:38:00
3333,8,945,1,2024-02-10 03:10:00,2024-02-12 14:10:00
3334,5,945,0,2024-02-10 03:10:00,2024-02-12 14:10:00
3335,2,945,0,2024-02-10 03:10:00,2024-02-12 14:10:00
3336,0,945,0,2024-02-10 03:10:00,2024-02-12 14:10:00
3337,9,945,0,2024-02-10 03:10:00,2024-02-12 14:10:00
3338,2,946,0,2024-02-08 10:11:00,2024-02-09 00:11:00
3339,4,946,0,2024-02-08 10:11:00,2024-02-09 00:11:00
3340,1,946,1,2024-02-08 10:11:00,2024-02-09 00:11:00
3341,8,947,1,2024-02-09 14:57:00,2024-02-10 02:57:00
3342,3,947,0,2024-02-09 14:57:00,2024-02-10 02:57:00
3343,4,948,1,2024-02-07 00:30:00,2024-02-08 17:30:00
3344,3,948,0,2024-02-07 00:30:00,2024-02-08 17:30:00
3345,2,949,1,2024-02-06 14:13:00,2024-02-08 19:13:00
3346,5,949,0,2024-02-06 14:13:00,2024-02-08 19:13:00
3347,2,950,0,2024-02-07 17:48:00,2024-02-09 02:48:00
3348,4,950,0,2024-02-07 17:48:00,2024-02-09 02:48:00
3349,1,950,0,2024-02-07 17:48:00,2024-02-09 02:48:00
3350,7,950,0,2024-02-07 17:48:00,2024-02-09 02:48:00
3351,3,950,1,2024-02-07 17:48:00,2024-02-09 02:48:00
3352,1,951,1,2024-02-10 07:22:00,2024-02-11 18:22:00
3353,2,951,0,2024-02-10 07:22:00,2024-02-11 18:22:00
3354,5,951,0,2024-02-10 07:22:00,2024-02-11 18:22:00
3355,8,951,0,2024-02-10 07:22:00,2024-02-11 18:22:00
3356,1,952,0,2024-02-04 18:30:00,2024-02-05 16:30:00
3357,4,952,0,2024-02-04 18:30:00,2024-02-05 16:30:00
3358,0,952,0,2024-02-04 18:30:00,2024-02-05 16:30:00
3359,9,952,0,2024-02-04 18:30:00,2024-02-05 16:30:00
3360,7,952,1,2024-02-04 18:30:00,2024-02-05 16:30:00
3361,4,953,0,2024-02-10 13:57:00,2024-02-11 00:57:00
3362,6,953,0,2024-02-10 13:57:00,2024-02-11 00:57:00
3363,2,953,0,2024-02-10 13:57:00,2024-02-11 00:57:00
3364,7,953,0,2024-02-10 13:57:00,2024-02-11 00:57:00
3365,1,953,1,2024-02-10 13:57:00,2024-02-11 00:57:00
3366,1,954,0,2024-02-09 04:11:00,2024-02-10 15:11:00
3367,8,954,0,2024-02-09 04:11:00,2024-02-10 15:11:00
3368,2,954,1,2024-02-09 04:11:00,2024-02-10 15:11:00
3369,3,954,0,2024-02-09 04:11:00,2024-02-10 15:11:00
3370,7,954,0,2024-02-09 04:11:00,2024-02-10 15:11:00
3371,2,955,0,2024-02-06 14:09:00,2024-02-09 14:09:00
3372,0,955,0,2024-02-06 14:09:00,2024-02-09 14:09:00
3373,4,955,1,2024-02-06 14:09:00,2024-02-09 14:09:00
3374,0,956,1,2024-02-04 18:06:00,2024-02-07 01:06:00
3375,1,956,0,2024-02-04 18:06:00,2024-02-07 01:06:00
3376,3,956,0,2024-02-04 18:06:00,2024-02-07 01:06:00
3377,5,956,0,2024-02-04 18:06:00,2024-02-07 01:06:00
3378,8,957,0,2024-02-12 10:02:00,2024-02-13 10:02:00
3379,2,957,0,2024-02-12 10:02:00,2024-02-13 10:02:00
3380,1,957,1,2024-02-12 10:02:00,2024-02-13 10:02:00
3381,4,957,0,2024-02-12 10:02:00,2024-02-13 10:02:00
3382,3,958,0,2024-02-12 07:34:00,2024-02-14 16:34:00
3383,7,958,0,2024-02-12 07:34:00,2024-02-14 16:34:00
3384,0,958,0,2024-02-12 07:34:00,2024-02-14 16:34:00
3385,2,958,1,2024-02-12 07:34:00,2024-02-14 16:34:00
3386,6,958,0,2024-02-12 07:34:00,2024-02-14 16:34:00
3387,6,959,0,2024-02-13 05:01:00,2024-02-15 20:01:00
3388,5,959,1,2024-02-13 05:01:00,2024-02-15 20:01:00
3389,7,959,0,2024-02-13 05:01:00,2024-02-15 20:01:00
3390,2,959,0,2024-02-13 05:01:00,2024-02-15 20:01:00
3391,8,959,0,2024-02-13 05:01:00,2024-02-15 20:01:00
3392,2,960,1,2024-02-14 22:19:00,2024-02-16 20:19:00
3393,1,960,0,2024-02-14 22:19:00,2024-02-16 20:19:00
3394,3,960,0,2024-02-14 22:19:00,2024-02-16 20:19:00
3395,5,960,0,2024-02-14 22:19:00,2024-02-16 20:19:00
3396,9,960,0,2024-02-14 22:19:00,2024-02-16 20:19:00
3397,4,961,0,2024-02-12 09:49:00,2024-02-14 06:49:00
3398,7,961,1,2024-02-12 09:49:00,2024-02-14 06:49:00
3399,4,962,0,2024-02-14 09:09:00,2024-02-17 03:09:00
3400,1,962,0,2024-02-14 09:09:00,2024-02-17 03:09:00
3401,9,962,0,2024-02-14 09:09:00,2024-02-17 03:09:00
3402,3,962,0,2024-02-14 09:09:00,2024-02-17 03:09:00
3403,0,962,1,2024-02-14 09:09:00,2024-02-17 03:09:00
3404,7,963,0,2024-02-13 14:13:00,2024-02-14 15:13:00
3405,1,963,1,2024-02-13 14:13:00,2024-02-14 15:13:00
3406,7,964,0,2024-02-13 16:00:00,2024-02-14 18:00:00
3407,0,964,1,2024-02-13 16:00:00,2024-02-14 18:00:00
3408,6,964,0,2024-02-13 16:00:00,2024-02-14 18:00:00
3409,8,965,0,2024-02-16 01:36:00,2024-02-16 08:36:00
3410,9,965,1,2024-02-16 01:36:00,2024-02-16 08:36:00
3411,6,965,0,2024-02-16 01:36:00,2024-02-16 08:36:00
3412,4,966,1,2024-02-14 14:52:00,2024-02-16 19:52:00
3413,9,966,0,2024-02-14 14:52:00,2024-02-16 19:52:00
3414,3,966,0,2024-02-14 14:52:00,2024-02-16 19:52:00
3415,7,967,0,2024-02-15 21:09:00,2024-02-16 21:09:00
3416,2,967,1,2024-02-15 21:09:00,2024-02-16 21:09:00
3417,1,967,0,2024-02-15 21:09:00,2024-02-16 21:09:00
3418,4,968,0,2024-02-14 04:57:00,2024-02-16 09:57:00
3419,8,968,0,2024-02-14 04:57:00,2024-02-16 09:57:00
3420,0,968,1,2024-02-14 04:57:00,2024-02-16 09:57:00
3421,7,969,0,2024-02-15 08:59:00,2024-02-16 05:59:00
3422,5,969,1,2024-02-15 08:59:00,2024-02-16 05:59:00
3423,4,970,1,2024-02-17 02:49:00,2024-02-17 08:49:00
3424,9,970,0,2024-02-17 02:49:00,2024-02-17 08:49:00
3425,8,970,0,2024-02-17 02:49:00,2024-02-17 08:49:00
3426,0,970,0,2024-02-17 02:49:00,2024-02-17 08:49:00
3427,8,971,1,2024-02-11 16:43:00,2024-02-13 08:43:00
3428,6,971,0,2024-02-11 16:43:00,2024-02-13 08:43:00
3429,0,972,1,2024-02-14 03:57:00,2024-02-15 07:57:00
3430,6,972,0,2024-02-14 03:57:00,2024-02-15 07:57:00
3431,9,972,0,2024-02-14 03:57:00,2024-02-15 07:57:00
3432,1,972,0,2024-02-14 03:57:00,2024-02-15 07:57:00
3433,3,972,0,2024-02-14 03:57:00,2024-02-15 07:57:00
3434,0,973,0,2024-02-16 10:24:00,2024-02-18 06:24:00
3435,6,973,0,2024-02-16 10:24:00,2024-02-18 06:24:00
3436,1,973,0,2024-02-16 10:24:00,2024-02-18 06:24:00
3437,4,973,0,2024-02-16 10:24:00,2024-02-18 06:24:00
3438,3,973,1,2024-02-16 10:24:00,2024-02-18 06:24:00
3439,4,974,0,2024-02-16 03:58:00,2024-02-19 01:58:00
3440,7,974,0,2024-02-16 03:58:00,2024-02-19 01:58:00
3441,6,974,1,2024-02-16 03:58:00,2024-02-19 01:58:00
3442,0,975,0,2024-02-12 00:14:00,2024-02-14 07:14:00
3443,1,975,0,2024-02-12 00:14:00,2024-02-14 07:14:00
3444,5,975,0,2024-02-12 00:14:00,2024-02-14 07:14:00
3445,8,975,1,2024-02-12 00:14:00,2024-02-14 07:14:00
3446,7,976,1,2024-02-13 08:02:00,2024-02-15 01:02:00
3447,8,976,0,2024-02-13 08:02:00,2024-02-15 01:02:00
3448,5,977,0,2024-02-13 21:35:00,2024-02-15 23:35:00
3449,9,977,1,2024-02-13 21:35:00,2024-02-15 23:35:00
3450,9,978,0,2024-02-23 06:42:00,2024-02-25 16:42:00
3451,3,978,1,2024-02-23 06:42:00,2024-02-25 16:42:00
3452,6,978,0,2024-02-23 06:42:00,2024-02-25 16:42:00
3453,0,978,0,2024-02-23 06:42:00,2024-02-25 16:42:00
3454,6,979,0,2024-02-22 01:09:00,2024-02-23 03:09:00
3455,1,979,0,2024-02-22 01:09:00,2024-02-23 03:09:00
3456,5,979,1,2024-02-22 01:09:00,2024-02-23 03:09:00
3457,7,979,0,2024-02-22 01:09:00,2024-02-23 03:09:00
3458,6,980,0,2024-02-22 12:22:00,2024-02-25 00:22:00
3459,7,980,1,2024-02-22 12:22:00,2024-02-25 00:22:00
3460,5,981,1,2024-02-22 17:15:00,2024-02-23 20:15:00
3461,7,981,0,2024-02-22 17:15:00,2024-02-23 20:15:00
